"text","stars"
"Nice take-away spot for Dumplings inside Spitalfields Market. I had some Prawn Wontons in Chilli Oil that I liked as they had a good thin dough and a tasty...","4"
"Dumpling Shack makes the best sheng jian bao I've tasted in my life. Living so close to Spitalfields, I probably went there twice a week if I'm being...","5"
"Amazing location and delicious coffee, tea, and fish/chips. Burger was lacking, but that is not the strong suit of London.Staff are attentive, tons of...","4"
"3.5Nice ambiance, decent food but not enough vegan and gluten free options for breakfast.Pretty decor inside and out and lovely location outside Tower of...","3"
"Actually, not that impressed.    Greeted nicely and all that, but then took ages to order drinks, then service was a bit rubbish tbh.  Food, my friend said...","3"
"A fantastic meal to kickstart our London experience.  Across from the Victoria and Albert Museum. We ordered around the menu and it was all delicious....","5"
"Upon wondering the streets of London and having already eaten an incredible amount of chips that day, we opted for a new cuisine. Italian. Orsini was...","4"
"Well I have dined at Orsini 5 times over a period of a year. Each time my dinner exceeded my expectations. The pastas are home made. The risotto with beet...","5"
"Laksamania is a sleek and trendy Malaysian restaurant offering up, among other things, specialty soupy noodle bowls--like Malaysian ramen. I got the ipoh...","4"
"Wot could go wrong ?7 reviewsall 5 starNothing could go wrong right ?What hurts the most is that I walked past a Bibimbap 5* and a solid Viet Pho spot...","1"
"This place should be good for laksas, given the name, but my Penang assam laksa fell below my expectations.It was OK, but nothing special, and given the...","3"
"Barrafina is my fav in the world. That's right - the WHOLE WORLD. There's not a visit to London that goes by now without me stopping in. I've been lucky to...","5"
"Super small place, be ready to wait for a seat! It's totally worth the wait! Seating is at a bar like counter where you can see your food being made, super...","4"
"Simply Amazing. Best food we ate in London. Very authentic Spanish tapas. The flavors were out of this world. If I could give 10 stars, I would.","5"
"I'm a tourist from USA and it just happens that we stumble at this place and of course I don't say NO to my own Filipino cuisine. So happy to have had a...","5"
"I should start off by saying I have zero reference points on Filipino cooking. Nada. Zip. So what follows is unclouded by comparison. All that said, this is...","3"
"Just OK compared to California's Orange County vast Filipino  places. Small place, small bathroom, oh well everything is small in Europe anyway. No choice...","3"
"There is currently no Camden Market.They changed places to angels and became restaurantshttps://tanakatsu.co.uk/","5"
"This is definitely THE place to eat japanese in Camden's Stables! They prepare it as you order, so you always get a fresh, hot serving of food, and it's a...","4"
"Exquisite tonkatsu.  Delicately breaded and fried, and served piping hot from the fryer.  A refreshing change from the Wasabi-inspired crap that passes for...","5"
"What I love about London is how much of a time capsule this city can be.  It's such an interesting city to explore.  One of my buddies from film school told...","5"
"Stopped in to have a pint and lunch. Got the pint asked for good menu. The angry no personality bartender said no lunch. We proceeded to sit down in a room...","2"
"I was so excited to try this place out after discovering it on Yelp looking for historical pubs and traditional British food. It is located right off the...","4"
"This place is a gem! We were walking by on our first afternoon in town and looking to find a late lunch, which can be hard.  Some guys were sitting...","5"
"Andy, our excellent waiter, was by far the best aspect of our dinner. He made you feel like you'd arrived at his home for a fun dinner party. He was...","4"
"Picked this restaurant for our fancy-ish London dinner based on the recommendation of Rick Steves and the many stellar reviews here, but walked away rather...","3"
"Short and sweet. At lunch, got the hot and sour soup and the spicy beef chow mein. Perfect portions. Excellent flavor and service. If I wasn't heading back...","5"
"It's a great place for Chinese, we go here about once a month. The fried rice is really quite tasty as is the bbq pork","5"
"ok covers it.  Has a delivery.  Turned up, did take too long.  Prawn toast a little greasy, satay ok.  Mains were fine.  Still looking for agood chinese in...","3"
"Tucked in the corners on Shoreditch is one of the best brunch places in London and was a great way to end my semester abroad in London. Me and my friends...","5"
"MAKE A RESERVATION AND GO HERE ON FRIDAY, SATURDAY OR SUNDAY""Breakfast in Bread"" is the most...... it's the MOST! Go eat it. Look at the photos- that's...","5"
"This place is amazing. As soon as me and my two friends walked in we were immediately shown attention and got a seat near the window. The service, ambiance,...","5"
"This was recommended to me by my brother in law so I came here for dinner after visiting the Banksy exhibit nearby. Solid udon for sure! Delicious broth,...","4"
"Solid udon place in soho. I'm a huge udon lover, so I judge hard on the udon texture. It's was thick and chewy, but a little bit rubbery on the outer layer...","4"
"Great Udon!  We found this place in Soho because a different place near by was too busy to fit everyone in.  A quick look on yelp brought us to this Udon...","5"
